veh_lat_rnd,veh_long_rnd,start_time_mo,start_time_dayofwk,rides_on,rides_off
30.41,-97.69,11,1,94,101
30.41,-97.69,11,2,218,252
30.41,-97.69,11,3,238,281
30.41,-97.69,11,4,231,273
30.41,-97.69,11,5,170,192
30.41,-97.69,11,6,217,276
30.41,-97.69,11,7,144,194
30.41,-97.69,12,1,87,77
30.41,-97.69,12,2,166,173
30.41,-97.69,12,3,230,234
30.41,-97.69,12,4,179,170
30.41,-97.69,12,5,219,254
30.41,-97.69,12,6,206,230
30.41,-97.69,12,7,154,195
30.41,-97.68,1,1,69,50
30.41,-97.68,1,2,55,54
30.41,-97.68,1,3,66,59
30.41,-97.68,1,4,65,61
30.41,-97.68,1,5,78,68
30.41,-97.68,1,6,46,44
30.41,-97.68,1,7,40,44
30.41,-97.68,8,1,91,88
30.41,-97.68,8,2,129,109
30.41,-97.68,8,3,165,127
30.41,-97.68,8,4,154,122
30.41,-97.68,8,5,72,54
30.41,-97.68,8,6,58,42
30.41,-97.68,8,7,33,43
30.41,-97.68,9,1,202,175
30.41,-97.68,9,2,197,167
30.41,-97.68,9,3,360,287
30.41,-97.68,9,4,290,215
30.41,-97.68,9,5,348,286
30.41,-97.68,9,6,409,313
30.41,-97.68,9,7,280,254
30.41,-97.68,10,1,301,270
30.41,-97.68,10,2,328,307
30.41,-97.68,10,3,196,181
30.41,-97.68,10,4,304,256
30.41,-97.68,10,5,285,247
30.41,-97.68,10,6,246,208
30.41,-97.68,10,7,382,348
30.41,-97.68,11,1,237,213
30.41,-97.68,11,2,277,229
30.41,-97.68,11,3,381,305
30.41,-97.68,11,4,335,314
30.41,-97.68,11,5,308,279
30.41,-97.68,11,6,376,284
30.41,-97.68,11,7,314,287
30.41,-97.68,12,1,163,160
30.41,-97.68,12,2,235,205
30.41,-97.68,12,3,215,200
30.41,-97.68,12,4,275,260
30.41,-97.68,12,5,308,271
30.41,-97.68,12,6,350,341
30.41,-97.68,12,7,266,281
30.41,-97.67,1,1,0,0
30.41,-97.67,1,2,0,0
30.41,-97.67,1,3,0,21
30.41,-97.67,1,4,2,14
30.41,-97.67,1,5,1,15
30.41,-97.67,1,6,3,10
30.41,-97.67,1,7,1,1
30.41,-97.67,8,1,0,0
30.41,-97.67,8,2,0,4
30.41,-97.67,8,3,0,7
30.41,-97.67,8,4,1,12
30.41,-97.67,8,5,1,2
30.41,-97.67,8,6,0,0
30.41,-97.67,8,7,0,0
30.41,-97.67,9,1,2,6
30.41,-97.67,9,2,19,9
30.41,-97.67,9,3,9,5
30.41,-97.67,9,4,14,66
30.41,-97.67,9,5,0,18
30.41,-97.67,9,6,1,6
30.41,-97.67,9,7,0,4
30.41,-97.67,10,1,0,28
30.41,-97.67,10,2,3,21
30.41,-97.67,10,3,4,37
30.41,-97.67,10,4,14,40
30.41,-97.67,10,5,5,62
30.41,-97.67,10,6,6,34
30.41,-97.67,10,7,6,38
30.41,-97.67,11,1,4,6
30.41,-97.67,11,2,0,1
30.41,-97.67,11,3,5,46
30.41,-97.67,11,4,3,18
30.41,-97.67,11,5,12,33
30.41,-97.67,11,6,3,16
30.41,-97.67,11,7,2,6
30.41,-97.67,12,1,5,13
30.41,-97.67,12,2,2,5
30.41,-97.67,12,3,4,15
30.41,-97.67,12,4,6,28
30.41,-97.67,12,5,5,24
30.41,-97.67,12,6,4,14
30.41,-97.67,12,7,5,11
30.41,-97.66,1,1,0,2
30.41,-97.66,1,2,4,7
30.41,-97.66,1,3,7,15
30.41,-97.66,1,4,10,21
30.41,-97.66,1,5,5,16
30.41,-97.66,1,6,4,12
30.41,-97.66,1,7,3,5
30.41,-97.66,8,1,8,5
30.41,-97.66,8,2,19,35
30.41,-97.66,8,3,14,38
30.41,-97.66,8,4,12,34
30.41,-97.66,8,5,6,9
30.41,-97.66,8,6,4,15
30.41,-97.66,8,7,3,3
30.41,-97.66,9,1,10,16
30.41,-97.66,9,2,17,34
30.41,-97.66,9,3,34,72
30.41,-97.66,9,4,27,47
30.41,-97.66,9,5,36,80
30.41,-97.66,9,6,39,66
30.41,-97.66,9,7,8,22
30.41,-97.66,10,1,11,19
30.41,-97.66,10,2,47,81
30.41,-97.66,10,3,28,48
30.41,-97.66,10,4,36,79
30.41,-97.66,10,5,29,60
30.41,-97.66,10,6,43,64
30.41,-97.66,10,7,7,37
30.41,-97.66,11,1,10,12
30.41,-97.66,11,2,60,80
30.41,-97.66,11,3,42,97
30.41,-97.66,11,4,28,75
30.41,-97.66,11,5,18,53
30.41,-97.66,11,6,31,45
30.41,-97.66,11,7,9,21
30.41,-97.66,12,1,6,21
30.41,-97.66,12,2,30,51
30.41,-97.66,12,3,34,55
30.41,-97.66,12,4,37,55
30.41,-97.66,12,5,28,70
30.41,-97.66,12,6,38,73
30.41,-97.66,12,7,13,44
30.41,-97.65,8,1,0,0
30.42,-97.85,10,4,0,1
30.42,-97.76,10,2,0,1
30.42,-97.76,11,2,0,1
30.42,-97.75,1,1,16,20
30.42,-97.75,1,2,26,30
30.42,-97.75,1,3,31,27
30.42,-97.75,1,4,29,40
30.42,-97.75,1,5,33,40
30.42,-97.75,1,6,22,31
30.42,-97.75,1,7,26,29
30.42,-97.75,8,1,36,45
30.42,-97.75,8,2,94,81
30.42,-97.75,8,3,83,89
30.42,-97.75,8,4,84,92
30.42,-97.75,8,5,55,39
30.42,-97.75,8,6,31,32
30.42,-97.75,8,7,25,29
30.42,-97.75,9,1,72,59
30.42,-97.75,9,2,108,112
30.42,-97.75,9,3,154,151
30.42,-97.75,9,4,163,172
30.42,-97.75,9,5,243,221
30.42,-97.75,9,6,197,209
30.42,-97.75,9,7,114,122
30.42,-97.75,10,1,77,94
30.42,-97.75,10,2,202,186
30.42,-97.75,10,3,152,155
30.42,-97.75,10,4,160,137
30.42,-97.75,10,5,183,209
30.42,-97.75,10,6,166,156
30.42,-97.75,10,7,125,135
30.42,-97.75,11,1,62,67
30.42,-97.75,11,2,166,143
30.42,-97.75,11,3,221,238
30.42,-97.75,11,4,204,186
30.42,-97.75,11,5,155,155
30.42,-97.75,11,6,171,158
30.42,-97.75,11,7,77,84
30.42,-97.75,12,1,24,49
30.42,-97.75,12,2,119,128
30.42,-97.75,12,3,129,151
30.42,-97.75,12,4,120,131
30.42,-97.75,12,5,173,196
30.42,-97.75,12,6,165,182
30.42,-97.75,12,7,91,106
30.42,-97.72,1,3,2,4
30.42,-97.72,1,4,2,2
30.42,-97.72,1,5,3,5
30.42,-97.72,1,6,4,5
30.42,-97.72,8,2,7,10
30.42,-97.72,8,3,4,10
30.42,-97.72,8,4,7,8
30.42,-97.72,8,5,5,5
30.42,-97.72,8,6,5,5
30.42,-97.72,9,2,12,8
30.42,-97.72,9,3,23,16
30.42,-97.72,9,4,16,10
30.42,-97.72,9,5,20,19
30.42,-97.72,9,6,18,12
30.42,-97.72,10,2,15,12
30.42,-97.72,10,3,13,7
30.42,-97.72,10,4,11,12
30.42,-97.72,10,5,14,13
30.42,-97.72,10,6,10,5
30.42,-97.72,11,2,7,13
30.42,-97.72,11,3,15,19
30.42,-97.72,11,4,16,15
30.42,-97.72,11,5,15,8
30.42,-97.72,11,6,14,11
30.42,-97.72,12,2,10,10
30.42,-97.72,12,3,15,15
30.42,-97.72,12,4,7,5
30.42,-97.72,12,5,22,13
30.42,-97.72,12,6,18,16
30.42,-97.71,1,2,1,1
30.42,-97.71,1,3,3,1
30.42,-97.71,1,4,2,1
30.42,-97.71,1,5,3,1
30.42,-97.71,1,6,2,1
30.42,-97.71,8,2,4,0
30.42,-97.71,8,3,2,1
30.42,-97.71,8,4,3,0
30.42,-97.71,8,5,2,0
30.42,-97.71,8,6,3,0
30.42,-97.71,9,2,6,0
30.42,-97.71,9,3,7,2
30.42,-97.71,9,4,6,1
30.42,-97.71,9,5,7,2
30.42,-97.71,9,6,7,2
30.42,-97.71,10,2,13,4
30.42,-97.71,10,3,7,3
30.42,-97.71,10,4,9,13
30.42,-97.71,10,5,8,3
30.42,-97.71,10,6,7,4
30.42,-97.71,11,2,14,3
30.42,-97.71,11,3,9,4
30.42,-97.71,11,4,13,8
30.42,-97.71,11,5,8,4
30.42,-97.71,11,6,5,2
30.42,-97.71,12,2,7,4
30.42,-97.71,12,3,6,3
30.42,-97.71,12,4,9,6
30.42,-97.71,12,5,10,5
30.42,-97.71,12,6,9,4
30.42,-97.7,1,1,58,62
30.42,-97.7,1,2,97,100
30.42,-97.7,1,3,71,55
30.42,-97.7,1,4,64,54
30.42,-97.7,1,5,75,67
30.42,-97.7,1,6,68,76
30.42,-97.7,1,7,60,51
30.42,-97.7,8,1,127,122
30.42,-97.7,8,2,131,141
30.42,-97.7,8,3,144,123
30.42,-97.7,8,4,158,151
30.42,-97.7,8,5,53,54
30.42,-97.7,8,6,102,92
30.42,-97.7,8,7,70,75
30.42,-97.7,9,1,244,244
30.42,-97.7,9,2,308,312
30.42,-97.7,9,3,294,289
30.42,-97.7,9,4,362,309
30.42,-97.7,9,5,386,389
30.42,-97.7,9,6,391,357
30.42,-97.7,9,7,281,283
30.42,-97.7,10,1,349,359
30.42,-97.7,10,2,365,360
30.42,-97.7,10,3,345,335
30.42,-97.7,10,4,283,260
30.42,-97.7,10,5,327,348
30.42,-97.7,10,6,371,377
30.42,-97.7,10,7,414,362
30.42,-97.7,11,1,240,251
30.42,-97.7,11,2,286,282
30.42,-97.7,11,3,395,371
30.42,-97.7,11,4,403,416
30.42,-97.7,11,5,260,248
30.42,-97.7,11,6,379,367
30.42,-97.7,11,7,334,330
30.42,-97.7,12,1,175,192
30.42,-97.7,12,2,274,274
30.42,-97.7,12,3,295,295
30.42,-97.7,12,4,298,274
30.42,-97.7,12,5,369,357
30.42,-97.7,12,6,331,337
30.42,-97.7,12,7,330,330
30.42,-97.69,1,1,11,18
30.42,-97.69,1,2,16,13
30.42,-97.69,1,3,20,16
30.42,-97.69,1,4,23,14
30.42,-97.69,1,5,25,13
30.42,-97.69,1,6,20,26
30.42,-97.69,1,7,16,9
30.42,-97.69,8,1,24,11
30.42,-97.69,8,2,42,37
30.42,-97.69,8,3,58,40
30.42,-97.69,8,4,58,46
30.42,-97.69,8,5,27,20
30.42,-97.69,8,6,25,21
30.42,-97.69,8,7,25,24
30.42,-97.69,9,1,42,20
30.42,-97.69,9,2,96,83
30.42,-97.69,9,3,118,83
30.42,-97.69,9,4,107,94
30.42,-97.69,9,5,137,114
30.42,-97.69,9,6,155,115
30.42,-97.69,9,7,84,53
30.42,-97.69,10,1,89,45
30.42,-97.69,10,2,162,128
30.42,-97.69,10,3,131,113
30.42,-97.69,10,4,121,100
30.42,-97.69,10,5,121,83
30.42,-97.69,10,6,158,92
30.42,-97.69,10,7,94,60
30.42,-97.69,11,1,47,31
30.42,-97.69,11,2,117,85
30.42,-97.69,11,3,148,96
30.42,-97.69,11,4,141,103
30.42,-97.69,11,5,110,110
30.42,-97.69,11,6,153,95
30.42,-97.69,11,7,82,63
30.42,-97.69,12,1,23,34
30.42,-97.69,12,2,105,66
30.42,-97.69,12,3,101,67
30.42,-97.69,12,4,106,82
30.42,-97.69,12,5,125,81
30.42,-97.69,12,6,125,107
30.42,-97.69,12,7,81,71
30.42,-97.68,1,1,19,16
30.42,-97.68,1,2,19,28
30.42,-97.68,1,3,35,41
30.42,-97.68,1,4,43,47
30.42,-97.68,1,5,33,40
30.42,-97.68,1,6,36,42
30.42,-97.68,1,7,13,20
30.42,-97.68,8,1,48,53
30.42,-97.68,8,2,98,89
30.42,-97.68,8,3,111,122
30.42,-97.68,8,4,115,123
30.42,-97.68,8,5,45,38
30.42,-97.68,8,6,46,38
30.42,-97.68,8,7,19,24
30.42,-97.68,9,1,57,76
30.42,-97.68,9,2,122,149
30.42,-97.68,9,3,185,205
30.42,-97.68,9,4,191,206
30.42,-97.68,9,5,234,233
30.42,-97.68,9,6,245,260
30.42,-97.68,9,7,93,120
30.42,-97.68,10,1,98,119
30.42,-97.68,10,2,222,250
30.42,-97.68,10,3,143,160
30.42,-97.68,10,4,187,234
30.42,-97.68,10,5,195,218
30.42,-97.68,10,6,173,182
30.42,-97.68,10,7,118,174
30.42,-97.68,11,1,65,79
30.42,-97.68,11,2,178,189
30.42,-97.68,11,3,191,221
30.42,-97.68,11,4,224,227
30.42,-97.68,11,5,153,175
30.42,-97.68,11,6,179,171
30.42,-97.68,11,7,111,109
30.42,-97.68,12,1,55,56
30.42,-97.68,12,2,135,144
30.42,-97.68,12,3,144,162
30.42,-97.68,12,4,154,163
30.42,-97.68,12,5,190,208
30.42,-97.68,12,6,178,205
30.42,-97.68,12,7,104,142
30.42,-97.67,1,1,502,515
30.42,-97.67,1,2,896,885
30.42,-97.67,1,3,1136,1105
30.42,-97.67,1,4,1091,1030
30.42,-97.67,1,5,1135,1125
30.42,-97.67,1,6,1056,1024
30.42,-97.67,1,7,661,614
30.42,-97.67,8,1,1050,1069
30.42,-97.67,8,2,2274,2334
30.42,-97.67,8,3,2644,2554
30.42,-97.67,8,4,2628,2612
30.42,-97.67,8,5,1227,1277
30.42,-97.67,8,6,1101,1127
30.42,-97.67,8,7,738,731
30.42,-97.67,9,1,2018,2012
30.42,-97.67,9,2,4299,4358
30.42,-97.67,9,3,5286,5223
30.42,-97.67,9,4,5301,5307
30.42,-97.67,9,5,6527,6532
30.42,-97.67,9,6,5994,5944
30.42,-97.67,9,7,2901,2854
30.42,-97.67,10,1,3081,3019
30.42,-97.67,10,2,6745,6663
30.42,-97.67,10,3,4999,5039
30.42,-97.67,10,4,5243,5212
30.42,-97.67,10,5,5252,5165
30.42,-97.67,10,6,5067,5010
30.42,-97.67,10,7,4212,4197
30.42,-97.67,11,1,2068,2060
30.42,-97.67,11,2,5167,5098
30.42,-97.67,11,3,6594,6556
30.42,-97.67,11,4,6492,6467
30.42,-97.67,11,5,4425,4322
30.42,-97.67,11,6,4708,4702
30.42,-97.67,11,7,3007,3026
30.42,-97.67,12,1,1840,1817
30.42,-97.67,12,2,4272,4254
30.42,-97.67,12,3,4816,4740
30.42,-97.67,12,4,4653,4648
30.42,-97.67,12,5,5654,5681
30.42,-97.67,12,6,5272,5171
30.42,-97.67,12,7,3560,3594
30.42,-97.66,1,1,0,2
30.42,-97.66,1,2,3,3
30.42,-97.66,1,3,5,8
30.42,-97.66,1,4,5,9
30.42,-97.66,1,5,7,8
30.42,-97.66,1,6,6,11
30.42,-97.66,1,7,2,2
30.42,-97.66,8,1,0,3
30.42,-97.66,8,2,10,16
30.42,-97.66,8,3,13,19
30.42,-97.66,8,4,10,20
30.42,-97.66,8,5,2,7
30.42,-97.66,8,6,4,12
30.42,-97.66,8,7,1,2
30.42,-97.66,9,1,3,7
30.42,-97.66,9,2,19,24
30.42,-97.66,9,3,22,40
30.42,-97.66,9,4,32,37
30.42,-97.66,9,5,28,42
30.42,-97.66,9,6,31,51
30.42,-97.66,9,7,12,14
30.42,-97.66,10,1,14,13
30.42,-97.66,10,2,28,41
30.42,-97.66,10,3,26,38
30.42,-97.66,10,4,21,34
30.42,-97.66,10,5,26,39
30.42,-97.66,10,6,26,46
30.42,-97.66,10,7,9,12
30.42,-97.66,11,1,7,7
30.42,-97.66,11,2,26,38
30.42,-97.66,11,3,31,42
30.42,-97.66,11,4,37,53
30.42,-97.66,11,5,12,27
30.42,-97.66,11,6,15,22
30.42,-97.66,11,7,13,13
30.42,-97.66,12,1,5,5
30.42,-97.66,12,2,18,22
30.42,-97.66,12,3,25,34
30.42,-97.66,12,4,28,30
30.42,-97.66,12,5,31,46
30.42,-97.66,12,6,26,42
30.42,-97.66,12,7,7,9
30.43,-97.84,11,3,0,0
30.43,-97.84,11,4,0,1
30.43,-97.77,1,1,25,22
30.43,-97.77,1,2,38,41
30.43,-97.77,1,3,54,57
30.43,-97.77,1,4,42,60
30.43,-97.77,1,5,43,82
30.43,-97.77,1,6,44,48
30.43,-97.77,1,7,27,36
30.43,-97.77,8,1,53,66
30.43,-97.77,8,2,74,127
30.43,-97.77,8,3,110,124
30.43,-97.77,8,4,103,124
30.43,-97.77,8,5,40,53
30.43,-97.77,8,6,33,46
30.43,-97.77,8,7,32,45
30.43,-97.77,9,1,116,139
30.43,-97.77,9,2,127,180
30.43,-97.77,9,3,169,226
30.43,-97.77,9,4,210,266
30.43,-97.77,9,5,274,314
30.43,-97.77,9,6,266,262
30.43,-97.77,9,7,133,169
30.43,-97.77,10,1,165,168
30.43,-97.77,10,2,251,325
30.43,-97.77,10,3,189,257
30.43,-97.77,10,4,199,249
30.43,-97.77,10,5,190,255
30.43,-97.77,10,6,213,238
30.43,-97.77,10,7,170,203
30.43,-97.77,11,1,144,136
30.43,-97.77,11,2,195,249
30.43,-97.77,11,3,270,289
30.43,-97.77,11,4,238,298
30.43,-97.77,11,5,155,188
30.43,-97.77,11,6,248,262
30.43,-97.77,11,7,122,139
30.43,-97.77,12,1,100,103
30.43,-97.77,12,2,171,213
30.43,-97.77,12,3,206,256
30.43,-97.77,12,4,187,274
30.43,-97.77,12,5,248,322
30.43,-97.77,12,6,245,303
30.43,-97.77,12,7,167,194
30.43,-97.76,1,1,32,33
30.43,-97.76,1,2,189,165
30.43,-97.76,1,3,298,251
30.43,-97.76,1,4,277,236
30.43,-97.76,1,5,311,241
30.43,-97.76,1,6,256,234
30.43,-97.76,1,7,39,40
30.43,-97.76,8,1,76,74
30.43,-97.76,8,2,861,712
30.43,-97.76,8,3,843,768
30.43,-97.76,8,4,1019,843
30.43,-97.76,8,5,455,374
30.43,-97.76,8,6,421,347
30.43,-97.76,8,7,68,67
30.43,-97.76,9,1,173,167
30.43,-97.76,9,2,1275,1207
30.43,-97.76,9,3,1777,1545
30.43,-97.76,9,4,1758,1558
30.43,-97.76,9,5,2194,1853
30.43,-97.76,9,6,2092,1797
30.43,-97.76,9,7,274,239
30.43,-97.76,10,1,204,174
30.43,-97.76,10,2,2137,1891
30.43,-97.76,10,3,1767,1623
30.43,-97.76,10,4,1848,1708
30.43,-97.76,10,5,1823,1632
30.43,-97.76,10,6,1515,1411
30.43,-97.76,10,7,335,263
30.43,-97.76,11,1,169,158
30.43,-97.76,11,2,1633,1556
30.43,-97.76,11,3,2076,1926
30.43,-97.76,11,4,2018,1939
30.43,-97.76,11,5,1300,1004
30.43,-97.76,11,6,1306,1174
30.43,-97.76,11,7,198,190
30.43,-97.76,12,1,107,104
30.43,-97.76,12,2,1073,1037
30.43,-97.76,12,3,1116,969
30.43,-97.76,12,4,1073,1030
30.43,-97.76,12,5,1567,1486
30.43,-97.76,12,6,1346,1217
30.43,-97.76,12,7,235,192
30.43,-97.75,1,1,3,5
30.43,-97.75,1,2,4,11
30.43,-97.75,1,3,8,24
30.43,-97.75,1,4,7,20
30.43,-97.75,1,5,6,28
30.43,-97.75,1,6,3,14
30.43,-97.75,1,7,2,6
30.43,-97.75,8,1,4,13
30.43,-97.75,8,2,12,47
30.43,-97.75,8,3,16,56
30.43,-97.75,8,4,20,42
30.43,-97.75,8,5,6,21
30.43,-97.75,8,6,3,11
30.43,-97.75,8,7,3,9
30.43,-97.75,9,1,7,28
30.43,-97.75,9,2,17,64
30.43,-97.75,9,3,33,75
30.43,-97.75,9,4,37,90
30.43,-97.75,9,5,31,101
30.43,-97.75,9,6,32,106
30.43,-97.75,9,7,9,41
30.43,-97.75,10,1,8,35
30.43,-97.75,10,2,42,110
30.43,-97.75,10,3,51,110
30.43,-97.75,10,4,37,92
30.43,-97.75,10,5,31,102
30.43,-97.75,10,6,33,98
30.43,-97.75,10,7,20,67
30.43,-97.75,11,1,3,23
30.43,-97.75,11,2,19,78
30.43,-97.75,11,3,22,114
30.43,-97.75,11,4,32,120
30.43,-97.75,11,5,25,63
30.43,-97.75,11,6,24,72
30.43,-97.75,11,7,14,27
30.43,-97.75,12,1,2,20
30.43,-97.75,12,2,14,59
30.43,-97.75,12,3,33,94
30.43,-97.75,12,4,25,105
30.43,-97.75,12,5,28,88
30.43,-97.75,12,6,19,79
30.43,-97.75,12,7,19,37
30.43,-97.7,9,1,0,0
30.43,-97.7,10,1,0,0
30.43,-97.7,10,6,0,0
30.43,-97.7,10,7,0,0
30.43,-97.7,11,7,0,0
30.43,-97.7,12,7,0,0
30.43,-97.69,12,1,0,0
30.43,-97.69,12,7,0,0
30.43,-97.68,1,1,22,16
30.43,-97.68,1,2,27,32
30.43,-97.68,1,3,71,63
30.43,-97.68,1,4,70,69
30.43,-97.68,1,5,68,78
30.43,-97.68,1,6,39,44
30.43,-97.68,1,7,24,19
30.43,-97.68,8,1,67,56
30.43,-97.68,8,2,133,128
30.43,-97.68,8,3,166,147
30.43,-97.68,8,4,169,150
30.43,-97.68,8,5,92,75
30.43,-97.68,8,6,67,68
30.43,-97.68,8,7,29,38
30.43,-97.68,9,1,94,94
30.43,-97.68,9,2,279,255
30.43,-97.68,9,3,328,274
30.43,-97.68,9,4,340,261
30.43,-97.68,9,5,420,391
30.43,-97.68,9,6,440,350
30.43,-97.68,9,7,176,154
30.43,-97.68,10,1,125,133
30.43,-97.68,10,2,429,364
30.43,-97.68,10,3,338,313
30.43,-97.68,10,4,350,296
30.43,-97.68,10,5,362,308
30.43,-97.68,10,6,323,254
30.43,-97.68,10,7,239,200
30.43,-97.68,11,1,73,85
30.43,-97.68,11,2,294,297
30.43,-97.68,11,3,366,343
30.43,-97.68,11,4,370,340
30.43,-97.68,11,5,256,229
30.43,-97.68,11,6,251,228
30.43,-97.68,11,7,170,154
30.43,-97.68,12,1,57,81
30.43,-97.68,12,2,219,208
30.43,-97.68,12,3,296,274
30.43,-97.68,12,4,240,223
30.43,-97.68,12,5,342,298
30.43,-97.68,12,6,256,255
30.43,-97.68,12,7,155,133
30.43,-97.67,1,4,0,1
30.43,-97.67,8,5,0,2
30.43,-97.67,8,6,0,0
30.43,-97.67,9,4,0,1
30.43,-97.67,9,5,1,0
30.43,-97.67,9,7,0,0
30.43,-97.67,10,2,0,1
30.43,-97.67,10,5,1,1
30.43,-97.67,10,7,0,1
30.43,-97.67,11,1,0,0
30.43,-97.67,11,2,0,1
30.43,-97.67,11,3,0,2
30.43,-97.67,11,4,0,0
30.43,-97.67,12,3,0,2
30.43,-97.67,12,5,0,2
30.43,-97.67,12,6,0,2
30.43,-97.67,12,7,0,0
30.43,-97.66,8,3,1,0
30.43,-97.66,10,5,0,0
30.43,-97.66,11,1,0,1
30.43,-97.66,12,5,0,2
30.43,-97.65,1,1,2,2
30.43,-97.65,1,2,2,3
30.43,-97.65,1,3,5,6
30.43,-97.65,1,4,7,7
30.43,-97.65,1,5,5,7
30.43,-97.65,1,6,5,10
30.43,-97.65,1,7,1,3
30.43,-97.65,8,1,3,2
30.43,-97.65,8,2,6,16
30.43,-97.65,8,3,14,20
30.43,-97.65,8,4,17,21
30.43,-97.65,8,5,9,11
30.43,-97.65,8,6,7,16
30.43,-97.65,8,7,5,8
30.43,-97.65,9,1,5,9
30.43,-97.65,9,2,32,37
30.43,-97.65,9,3,37,53
30.43,-97.65,9,4,35,31
30.43,-97.65,9,5,38,52
30.43,-97.65,9,6,37,52
30.43,-97.65,9,7,10,20
30.43,-97.65,10,1,9,11
30.43,-97.65,10,2,58,52
30.43,-97.65,10,3,35,41
30.43,-97.65,10,4,37,24
30.43,-97.65,10,5,40,33
30.43,-97.65,10,6,28,37
30.43,-97.65,10,7,12,28
30.43,-97.65,11,1,1,8
30.43,-97.65,11,2,31,36
30.43,-97.65,11,3,28,50
30.43,-97.65,11,4,53,55
30.43,-97.65,11,5,20,28
30.43,-97.65,11,6,18,29
30.43,-97.65,11,7,9,10
30.43,-97.65,12,1,5,10
30.43,-97.65,12,2,34,27
30.43,-97.65,12,3,21,33
30.43,-97.65,12,4,32,26
30.43,-97.65,12,5,37,43
30.43,-97.65,12,6,24,32
30.43,-97.65,12,7,9,15
30.44,-97.79,1,2,1,1
30.44,-97.79,12,2,0,0
30.44,-97.78,1,1,4,8
30.44,-97.78,1,2,12,23
30.44,-97.78,1,3,13,34
30.44,-97.78,1,4,8,27
30.44,-97.78,1,5,14,21
30.44,-97.78,1,6,11,30
30.44,-97.78,1,7,9,13
30.44,-97.78,8,1,9,33
30.44,-97.78,8,2,20,75
30.44,-97.78,8,3,28,80
30.44,-97.78,8,4,36,74
30.44,-97.78,8,5,15,33
30.44,-97.78,8,6,13,28
30.44,-97.78,8,7,10,16
30.44,-97.78,9,1,25,49
30.44,-97.78,9,2,33,107
30.44,-97.78,9,3,46,125
30.44,-97.78,9,4,41,148
30.44,-97.78,9,5,56,197
30.44,-97.78,9,6,55,192
30.44,-97.78,9,7,33,88
30.44,-97.78,10,1,36,78
30.44,-97.78,10,2,78,176
30.44,-97.78,10,3,51,144
30.44,-97.78,10,4,55,126
30.44,-97.78,10,5,56,135
30.44,-97.78,10,6,57,140
30.44,-97.78,10,7,57,116
30.44,-97.78,11,1,28,55
30.44,-97.78,11,2,53,137
30.44,-97.78,11,3,71,176
30.44,-97.78,11,4,56,177
30.44,-97.78,11,5,44,120
30.44,-97.78,11,6,77,147
30.44,-97.78,11,7,40,83
30.44,-97.78,12,1,15,44
30.44,-97.78,12,2,49,112
30.44,-97.78,12,3,48,121
30.44,-97.78,12,4,50,116
30.44,-97.78,12,5,68,150
30.44,-97.78,12,6,71,154
30.44,-97.78,12,7,42,108
30.44,-97.77,1,1,22,10
30.44,-97.77,1,2,28,16
30.44,-97.77,1,3,42,13
30.44,-97.77,1,4,47,9
30.44,-97.77,1,5,52,13
30.44,-97.77,1,6,43,12
30.44,-97.77,1,7,29,21
30.44,-97.77,8,1,42,9
30.44,-97.77,8,2,109,30
30.44,-97.77,8,3,120,53
30.44,-97.77,8,4,112,48
30.44,-97.77,8,5,37,13
30.44,-97.77,8,6,45,8
30.44,-97.77,8,7,28,14
30.44,-97.77,9,1,83,27
30.44,-97.77,9,2,138,60
30.44,-97.77,9,3,216,63
30.44,-97.77,9,4,209,65
30.44,-97.77,9,5,272,81
30.44,-97.77,9,6,267,89
30.44,-97.77,9,7,115,53
30.44,-97.77,10,1,106,37
30.44,-97.77,10,2,286,106
30.44,-97.77,10,3,200,90
30.44,-97.77,10,4,234,90
30.44,-97.77,10,5,245,70
30.44,-97.77,10,6,205,72
30.44,-97.77,10,7,182,73
30.44,-97.77,11,1,98,42
30.44,-97.77,11,2,221,54
30.44,-97.77,11,3,260,75
30.44,-97.77,11,4,255,73
30.44,-97.77,11,5,189,56
30.44,-97.77,11,6,204,81
30.44,-97.77,11,7,121,42
30.44,-97.77,12,1,74,29
30.44,-97.77,12,2,177,60
30.44,-97.77,12,3,191,74
30.44,-97.77,12,4,201,74
30.44,-97.77,12,5,236,71
30.44,-97.77,12,6,275,70
30.44,-97.77,12,7,163,53
30.44,-97.71,12,7,0,0
30.44,-97.7,1,1,59,245
30.44,-97.7,1,2,163,165
30.44,-97.7,1,3,424,406
30.44,-97.7,1,4,405,386
30.44,-97.7,1,5,397,388
30.44,-97.7,1,6,356,319
30.44,-97.7,1,7,92,97
30.44,-97.7,8,1,38,40
30.44,-97.7,8,2,808,763
30.44,-97.7,8,3,889,891
30.44,-97.7,8,4,877,809
30.44,-97.7,8,5,472,438
30.44,-97.7,8,6,474,443
30.44,-97.7,8,7,347,276
30.44,-97.7,9,1,104,94
30.44,-97.7,9,2,1367,1335
30.44,-97.7,9,3,1833,1812
30.44,-97.7,9,4,1832,1762
30.44,-97.7,9,5,2187,2098
30.44,-97.7,9,6,2580,2336
30.44,-97.7,9,7,897,938
30.44,-97.7,10,1,648,839
30.44,-97.7,10,2,2490,2329
30.44,-97.7,10,3,1965,1973
30.44,-97.7,10,4,2003,1883
30.44,-97.7,10,5,1997,1905
30.44,-97.7,10,6,2113,1932
30.44,-97.7,10,7,1471,1290
30.44,-97.7,11,1,120,128
